OrdenNum;Est_SC;F_Creacion;ETA;FechaLibera;Facility;SolCliente;DO;Est_DO;T_Orden;Ant_Est;Nuev_Est;DO;SC;Estado
116809034;400;2017-12-25 09:07:12;27/12/17;2017-12-25 9:7:12. 30000000;200;116809034;122833658;130;42;Created;Sourced;122833658;null;1
116810657;500;2017-12-25 18:01:07;03/01/18;2017-12-25 18:1:7. 0;012;116810657;122834466;110;6;Created;Allocated;122834466;116810657;1
116810657;500;2017-12-25 18:00:51;03/01/18;2017-12-25 18:0:51. 655000000;012;116810657;122834466;110;6;Created;Sourced;122834466;116810657;1
116810966;400;2017-12-25 19:22:35;27/12/17;2017-12-25 19:22:35. 0;200;116810966;122834460;130;42;Created;Allocated;122834460;null;1
116811961;500;2017-12-25 23:00:21;28/12/17;2017-12-25 23:0:21. 681000000;200;116811961;122835465;110;6;Sourced;Allocated;122835465;null;1
116811961;500;2017-12-25 23:00:21;28/12/17;2017-12-25 23:0:21. 319000000;200;116811961;122835465;110;6;Created;Sourced;122835465;null;1
116809657;400;2017-12-25 13:27:56;27/12/17;2017-12-25 13:27:56. 124000000;200;116809657;122833910;130;42;Created;Sourced;122833910;null;1
116811022;500;2017-12-25 21:00:10;28/12/17;2017-12-25 21:0:10. 0;012;116811022;122834584;110;6;DO Created;Released;122834584;null;1
116811978;500;2017-12-25 23:08:19;03/01/18;2017-12-25 23:8:19. 589000000;012;116811978;122835334;110;6;Allocated;Sourced;122835334;116811978;1
116812247;400;2017-12-25 23:59:28;29/12/17;2017-12-25 23:58:18. 952000000;200;116812247;122835063;130;42;Created;Sourced;122835063;null;1
116809083;500;2017-12-25 10:10:05;28/12/17;2017-12-25 10:10:5. 522000000;012;116809083;122833851;110;6;Created;Sourced;122833851;null;1
116809089;500;2017-12-25 11:00:19;28/12/17;2017-12-25 11:0:19. 0;200;116809089;122833711;110;6;DO Created;Released;122833711;null;1
116810126;600;2017-12-25 17:00:07;30/12/17;2017-12-25 17:0:7. 0;012;116810126;122834179;130;6;DO Created;Released;122834179;null;1
116811031;600;2017-12-25 19:39:02;30/12/17;2017-12-25 19:39:2. 0;012;116811031;122834615;130;6;Created;Allocated;122834615;null;1
116811384;800;2017-12-25 21:11:53;29/12/17;2017-12-25 21:11:53. 0;012;116811384;122834762;110;6;Created;Allocated;122834762;116811384;1
116811384;800;2017-12-25 21:11:51;29/12/17;2017-12-25 21:11:50. 938000000;200;116811384;122834898;110;6;Created;Sourced;122834898;null;1
116811384;800;2017-12-25 22:00:10;29/12/17;2017-12-25 22:0:10. 0;200;116811384;122834898;110;6;Allocated;DO Partially Created;122834898;null;1
116811384;800;2017-12-25 22:05:05;03/01/18;2017-12-25 22:0:12. 619000000;200;116811384;122834898;110;6;DO Created;Released;122834898;null;1
116811384;800;2017-12-25 21:11:53;03/01/18;2017-12-25 21:11:53. 0;012;116811384;122834762;110;6;Created;Allocated;122834762;116811384;1
116811384;800;2017-12-25 22:05:04;12/01/18;2017-12-25 22:0:10. 568000000;200;116811384;122834898;110;6;Allocated;DO Created;122834898;null;1
116810715;400;2017-12-25 18:12:41;27/12/17;2017-12-25 18:12:41. 0;200;116810715;122834335;130;42;Created;Allocated;122834335;null;1
116810732;500;2017-12-25 18:17:44;28/12/17;2017-12-25 18:17:44. 0;200;116810732;122834401;110;6;Created;Allocated;122834401;null;1
116811048;500;2017-12-25 19:45:33;29/12/17;2017-12-25 19:45:33. 948000000;012;116811048;122834511;110;6;Sourced;Allocated;122834511;116811048;1
116812251;400;2017-12-25 23:59:25;27/12/17;2017-12-25 23:59:25. 0;200;116812251;122834997;130;42;Created;Allocated;122834997;null;1
116809183;400;2017-12-25 11:07:57;27/12/17;2017-12-25 11:7:57. 0;200;116809183;122833721;130;42;Created;Allocated;122833721;null;1
116810192;400;2017-12-25 16:05:57;27/12/17;2017-12-25 16:5:57. 228000000;200;116810192;122834087;130;42;Allocated;Sourced;122834087;null;1
116811993;400;2017-12-25 23:06:07;27/12/17;2017-12-25 23:6:7. 556000000;200;116811993;122835102;130;42;Created;Sourced;122835102;null;1
116811995;500;2017-12-25 23:06:26;28/12/17;2017-12-25 23:6:26. 166000000;012;116811995;122835356;110;6;Sourced;Allocated;122835356;null;1
116809218;500;2017-12-25 13:00:07;28/12/17;2017-12-25 13:0:7. 0;012;116809218;122833837;110;6;DO Created;Released;122833837;null;1
116809218;500;2017-12-25 11:20:46;28/12/17;2017-12-25 11:20:46. 0;012;116809218;122833837;110;6;Created;Allocated;122833837;null;1
116809734;500;2017-12-25 13:45:09;28/12/17;2017-12-25 13:45:9. 276000000;200;20171225003219637393;122833998;110;6;Sourced;Allocated;122833998;null;1
116809734;500;2017-12-25 13:45:09;28/12/17;2017-12-25 13:45:9. 113000000;200;20171225003219637393;122833998;110;6;Created;Sourced;122833998;null;1
116809753;400;2017-12-25 13:52:58;04/01/18;2017-12-25 13:52:58. 299000000;200;116809753;122833934;130;42;Sourced;Allocated;122833934;null;1
116810760;500;2017-12-25 18:25:52;30/12/17;2017-12-25 18:25:10. 406000000;012;116810760;122834468;110;6;Created;Sourced;122834468;116810760;1
116810760;500;2017-12-25 18:25:51;30/12/17;2017-12-25 18:25:51. 615000000;012;116810760;122834469;110;6;Allocated;Sourced;122834469;116810760;1
116810760;500;2017-12-25 21:00:13;30/12/17;2017-12-25 21:0:13. 0;012;116810760;122834614;110;6;Partially Released;Released;122834614;null;1
116810760;500;2017-12-25 21:00:13;30/12/17;2017-12-25 21:0:13. 0;012;116810760;122834469;110;6;Partially Released;Released;122834469;116810760;1
116810760;500;2017-12-25 19:30:09;30/12/17;2017-12-25 19:30:9. 0;012;116810760;122834614;110;6;DO Partially Created;Partially Released;122834614;null;1
116810760;500;2017-12-25 19:30:09;30/12/17;2017-12-25 19:30:9. 0;012;116810760;122834468;110;6;DO Partially Created;Partially Released;122834468;116810760;1
116810760;500;2017-12-25 18:25:53;05/01/18;2017-12-25 18:25:13. 165000000;012;116810760;122834469;110;6;Sourced;Allocated;122834469;116810760;1
116810760;500;2017-12-25 18:25:14;05/01/18;2017-12-25 18:25:14. 0;012;116810760;122834468;110;6;Created;Allocated;122834468;116810760;1
116810760;500;2017-12-25 18:25:51;28/12/17;2017-12-25 18:25:51. 903000000;012;116810760;122834618;110;6;Sourced;Created;122834618;null;1
116811114;500;2017-12-25 21:00:13;28/12/17;2017-12-25 21:0:13. 0;200;116811114;122834629;110;6;DO Created;Released;122834629;null;1
116809271;400;2017-12-25 11:39:53;27/12/17;2017-12-25 11:39:53. 709000000;200;116809271;122833749;130;42;Created;Sourced;122833749;null;1
116811138;500;2017-12-25 21:05:05;15/01/18;2017-12-25 21:5:5. 0;012;116811138;122834671;110;6;DO Created;Released;122834671;116811138;1
116811138;500;2017-12-25 20:06:12;15/01/18;2017-12-25 20:6:12. 0;012;116811138;122834671;110;6;Created;Allocated;122834671;116811138;1
116811518;400;2017-12-25 21:38:03;27/12/17;2017-12-25 21:38:3. 564000000;200;116811518;122834718;130;42;Created;Sourced;122834718;null;1
116810329;500;2017-12-25 16:40:24;05/01/18;2017-12-25 16:40:24. 546000000;012;116810329;122834278;110;6;Created;Sourced;122834278;116810329;1
116810826;400;2017-12-25 18:39:55;29/12/17;2017-12-25 18:39:55. 807000000;200;116810826;122834371;130;42;Created;Sourced;122834371;null;1
116811904;500;2017-12-25 22:48:45;28/12/17;2017-12-25 22:48:45. 447000000;012;116811904;122835410;110;6;Created;Sourced;122835410;null;1
116810857;400;2017-12-25 18:52:13;27/12/17;2017-12-25 18:52:13. 655000000;200;116810857;122834386;130;42;Created;Sourced;122834386;null;1
116811154;600;2017-12-25 20:10:05;30/12/17;2017-12-25 20:10:5. 63000000;012;116811154;122834611;130;6;Created;Sourced;122834611;null;1
116811161;500;2017-12-25 20:12:26;28/12/17;2017-12-25 20:12:26. 42000000;012;116811161;122834601;110;6;Sourced;Allocated;122834601;null;1
116811913;600;2017-12-25 22:49:45;29/12/17;2017-12-25 22:49:45. 0;200;116811913;122835444;130;6;Created;Allocated;122835444;null;1
116811913;600;2017-12-25 22:49:45;29/12/17;2017-12-25 22:49:45. 397000000;200;116811913;122835444;130;6;Sourced;Allocated;122835444;null;1
116811916;500;2017-12-25 22:50:19;28/12/17;2017-12-25 22:50:19. 317000000;012;116811916;122835362;110;6;Sourced;Allocated;122835362;null;1
116812035;500;2017-12-25 23:13:37;30/12/17;2017-12-25 23:13:37. 919000000;012;116812035;122835338;110;6;Sourced;Allocated;122835338;116812035;1
116811183;400;2017-12-25 20:17:22;28/12/17;2017-12-25 20:17:22. 764000000;200;116811183;122834530;110;42;Sourced;Allocated;122834530;null;1
116811183;400;2017-12-25 20:17:07;28/12/17;2017-12-25 20:17:7. 555000000;200;116811183;122834530;110;42;Created;Sourced;122834530;null;1
116811926;400;2017-12-25 22:52:16;27/12/17;2017-12-25 22:52:16. 774000000;200;116811926;122835125;130;42;Created;Sourced;122835125;null;1
116811926;400;2017-12-25 22:52:17;27/12/17;2017-12-25 22:52:17. 0;200;116811926;122835125;130;42;Created;Allocated;122835125;null;1
116807951;400;2017-12-25 01:10:06;27/12/17;2017-12-25 1:10:6. 0;200;116807951;122833543;130;42;Created;Allocated;122833543;null;1
116811227;500;2017-12-25 21:00:13;29/12/17;2017-12-25 21:0:13. 0;012;116811227;122834598;110;6;DO Created;Released;122834598;null;1
116812069;400;2017-12-25 23:19:32;27/12/17;2017-12-25 23:19:32. 22000000;200;116812069;122835126;130;42;Sourced;Allocated;122835126;null;1
116812069;400;2017-12-25 23:19:31;27/12/17;2017-12-25 23:19:31. 451000000;200;116812069;122835126;130;42;Created;Sourced;122835126;null;1
116807972;500;2017-12-25 09:00:03;28/12/17;2017-12-25 9:0:3. 0;012;116807972;122833640;110;6;Allocated;DO Created;122833640;null;1
116809921;500;2017-12-25 15:30:16;29/12/17;2017-12-25 15:30:16. 0;012;116809921;122834052;110;6;DO Created;Released;122834052;116809921;1
116809921;500;2017-12-25 14:38:06;29/12/17;2017-12-25 14:38:6. 693000000;012;116809921;122834052;110;6;Created;Sourced;122834052;116809921;1
116811245;400;2017-12-25 20:32:53;29/12/17;2017-12-25 20:32:53. 90000000;200;116811245;122834545;130;42;Sourced;Allocated;122834545;null;1
116811255;500;2017-12-25 21:00:12;28/12/17;2017-12-25 21:0:12. 0;012;116811255;122834592;110;6;DO Created;Released;122834592;null;1
116811265;400;2017-12-25 20:36:44;29/12/17;2017-12-25 20:36:44. 696000000;200;116811265;122834549;130;42;Sourced;Allocated;122834549;null;1
116811937;500;2017-12-25 22:54:43;28/12/17;2017-12-25 22:54:43. 828000000;012;116811937;122835368;110;6;Sourced;Allocated;122835368;null;1
116812085;500;2017-12-25 23:23:35;28/12/17;2017-12-25 23:23:35. 639000000;200;116812085;122835445;110;6;Created;Sourced;122835445;null;1
116810443;400;2017-12-25 17:14:12;27/12/17;2017-12-25 17:14:12. 0;200;116810443;122834260;130;42;Created;Allocated;122834260;null;1
116811715;400;2017-12-25 22:21:01;28/12/17;2017-12-25 22:21:1. 547000000;200;116811715;122835162;110;42;Created;Sourced;122835162;null;1
116812094;500;2017-12-25 23:26:03;28/12/17;2017-12-25 23:26:3. 38000000;200;116812094;122835478;110;6;Created;Sourced;122835478;null;1
116809308;600;2017-12-25 13:00:22;27/12/17;2017-12-25 13:0:22. 0;200;116809308;122833863;130;6;DO Created;Released;122833863;null;1
116809497;500;2017-12-25 12:42:19;28/12/17;2017-12-25 12:42:19. 563000000;200;116809497;122833867;110;6;Created;Sourced;122833867;null;1
116810736;400;2017-12-25 18:18:21;27/12/17;2017-12-25 18:18:21. 945000000;200;116810736;122834343;130;42;Created;Sourced;122834343;null;1
116811365;400;2017-12-25 21:08:33;29/12/17;2017-12-25 21:8:33. 997000000;200;116811365;122834679;130;42;Sourced;Allocated;122834679;null;1
116811741;400;2017-12-25 22:26:54;28/12/17;2017-12-25 22:26:54. 0;200;116811741;122834952;110;42;Created;Allocated;122834952;null;1
116812096;400;2017-12-25 23:28:13;27/12/17;2017-12-25 23:26:20. 549000000;200;116812096;122835047;130;42;Sourced;Allocated;122835047;null;1
116812111;400;2017-12-25 23:30:25;27/12/17;2017-12-25 23:30:12. 49000000;200;116812111;122835151;130;42;Created;Sourced;122835151;null;1
116812111;400;2017-12-25 23:30:25;27/12/17;2017-12-25 23:30:25. 141000000;200;116812111;122835151;130;42;Sourced;Created;122835151;null;1
116809040;500;2017-12-25 09:20:24;28/12/17;2017-12-25 9:20:24. 347000000;200;116809040;122833704;110;6;Created;Sourced;122833704;null;1
116809961;400;2017-12-25 14:53:40;27/12/17;2017-12-25 14:53:40. 203000000;200;116809961;122833991;130;42;Sourced;Allocated;122833991;null;1
116810225;650;2017-12-25 17:00:03;30/12/17;2017-12-25 17:0:3. 0;012;116810225;122834139;130;6;Allocated;DO Partially Created;122834139;null;1
116810225;650;2017-12-25 16:15:40;30/12/17;2017-12-25 16:15:40. 520000000;012;116810225;122834276;110;6;Created;Sourced;122834276;116810225;1
116810225;650;2017-12-25 17:00:04;05/01/18;2017-12-25 17:0:4. 0;012;116810225;122834139;130;6;DO Partially Created;Partially Released;122834139;null;1
116810225;650;2017-12-25 17:30:17;05/01/18;2017-12-25 17:0:3. 817000000;012;116810225;122834276;110;6;Allocated;DO Created;122834276;116810225;1
116810225;650;2017-12-25 17:30:18;05/01/18;2017-12-25 17:0:3. 950000000;012;116810225;122834139;130;6;DO Created;Released;122834139;null;1
116810225;650;2017-12-25 16:15:58;05/01/18;2017-12-25 16:15:58. 0;012;116810225;122834139;130;6;Created;Allocated;122834139;null;1
116810225;650;2017-12-25 17:30:18;05/01/18;2017-12-25 17:30:18. 0;012;116810225;122834276;110;6;Partially Released;Released;122834276;116810225;1
116811549;500;2017-12-25 21:56:48;28/12/17;2017-12-25 21:54:44. 338000000;012;116811549;122834918;110;6;Sourced;Created;122834918;null;1
116811549;500;2017-12-25 21:47:11;28/12/17;2017-12-25 21:47:11. 0;012;116811549;122834917;110;6;Created;Allocated;122834917;null;1
116811550;400;2017-12-25 21:57:34;27/12/17;2017-12-25 21:47:32. 650000000;200;116811550;122834756;130;42;Sourced;Allocated;122834756;null;1
116811755;600;2017-12-25 22:29:04;27/12/17;2017-12-25 22:29:4. 868000000;200;116811755;122835441;130;6;Sourced;Allocated;122835441;null;1
116812190;400;2017-12-25 23:44:15;29/12/17;2017-12-25 23:44:15. 0;200;116812190;122834939;130;42;Created;Allocated;122834939;null;1
116812218;500;2017-12-25 23:53:02;28/12/17;2017-12-25 23:53:2. 0;012;116812218;122835382;110;6;Created;Allocated;122835382;null;1
116810501;500;2017-12-25 17:29:31;06/01/18;2017-12-25 17:29:31. 0;200;116810501;122834406;110;6;Created;Allocated;122834406;null;1
116811375;500;2017-12-25 21:10:16;30/12/17;2017-12-25 21:10:16. 0;012;116811375;122834903;110;6;Created;Allocated;122834903;null;1
116811377;400;2017-12-25 21:10:35;04/01/18;2017-12-25 21:10:35. 152000000;200;116811377;122834687;130;42;Sourced;Allocated;122834687;null;1
116811553;400;2017-12-25 21:48:11;29/12/17;2017-12-25 21:48:11. 299000000;200;116811553;122834725;130;42;Sourced;Allocated;122834725;null;1
116812181;500;2017-12-25 23:42:31;28/12/17;2017-12-25 23:42:31. 0;200;116812181;122835453;110;6;Created;Allocated;122835453;null;1
116809538;500;2017-12-25 13:00:06;28/12/17;2017-12-25 13:0:6. 0;012;116809538;122833832;110;6;Allocated;DO Created;122833832;null;1
116809538;500;2017-12-25 12:55:16;28/12/17;2017-12-25 12:55:16. 986000000;012;116809538;122833832;110;6;Sourced;Allocated;122833832;null;1
116809752;500;2017-12-25 17:00:07;28/12/17;2017-12-25 17:0:7. 0;012;116809752;122834180;110;6;DO Created;Released;122834180;null;1
116810259;600;2017-12-25 17:00:29;27/12/17;2017-12-25 17:0:29. 0;200;20171225003219645561;122834236;130;6;Allocated;DO Created;122834236;null;1
116810518;400;2017-12-25 17:33:34;29/12/17;2017-12-25 17:33:34. 750000000;200;116810518;122834282;130;42;Sourced;Allocated;122834282;null;1
116810978;400;2017-12-25 19:26:05;28/12/17;2017-12-25 19:26:5. 0;200;116810978;122834470;110;42;Created;Allocated;122834470;null;1
116810012;500;2017-12-25 17:00:04;28/12/17;2017-12-25 17:0:4. 0;012;116810012;122834173;110;6;Allocated;DO Created;122834173;null;1
116810780;500;2017-12-25 21:00:12;28/12/17;2017-12-25 21:0:12. 0;012;116810780;122834596;110;6;DO Created;Released;122834596;null;1
116811586;500;2017-12-25 21:54:17;28/12/17;2017-12-25 21:54:17. 0;200;116811586;122834887;110;6;Created;Allocated;122834887;null;1
116811586;500;2017-12-25 21:54:17;28/12/17;2017-12-25 21:54:17. 594000000;200;116811586;122834887;110;6;Sourced;Allocated;122834887;null;1
116809378;400;2017-12-25 12:12:27;27/12/17;2017-12-25 12:12:27. 0;200;116809378;122833796;130;42;Created;Allocated;122833796;null;1
116809563;500;2017-12-25 13:02:33;29/12/17;2017-12-25 13:2:33. 661000000;200;116809563;122834003;110;6;Created;Sourced;122834003;null;1
116809566;400;2017-12-25 13:03:48;27/12/17;2017-12-25 13:3:48. 0;200;116809566;122833887;130;42;Created;Allocated;122833887;null;1
116810023;400;2017-12-25 15:13:35;29/12/17;2017-12-25 15:13:7. 786000000;200;116810023;122834033;130;42;Sourced;Allocated;122834033;null;1
116810023;400;2017-12-25 15:13:35;29/12/17;2017-12-25 15:13:7. 74000000;200;116810023;122834033;130;42;Created;Sourced;122834033;null;1
116810023;400;2017-12-25 15:13:35;29/12/17;2017-12-25 15:13:35. 579000000;200;116810023;122834033;130;42;Sourced;Created;122834033;null;1
116810282;400;2017-12-25 16:31:42;29/12/17;2017-12-25 16:30:26. 31000000;200;116810282;122834122;130;42;Created;Sourced;122834122;null;1
116810282;400;2017-12-25 16:31:42;29/12/17;2017-12-25 16:31:42. 13000000;200;116810282;122834122;130;42;Allocated;Sourced;122834122;null;1
116810788;600;2017-12-25 18:32:15;29/12/17;2017-12-25 18:32:15. 777000000;200;116810788;122834395;130;6;Created;Sourced;122834395;null;1
116809122;500;2017-12-25 10:33:06;18/01/18;2017-12-25 10:33:6. 680000000;012;116809122;122833734;110;6;Created;Sourced;122833734;116809122;1
116809792;500;2017-12-25 14:05:04;28/12/17;2017-12-25 14:5:4. 328000000;012;116809792;122834151;110;6;Sourced;Allocated;122834151;null;1
116809796;500;2017-12-25 14:08:02;04/01/18;2017-12-25 14:6:48. 705000000;012;116809796;122834053;110;6;Sourced;Allocated;122834053;116809796;1
116810037;600;2017-12-25 17:00:04;30/12/17;2017-12-25 17:0:4. 0;012;116810037;122834163;130;6;Allocated;DO Created;122834163;null;1
116811026;500;2017-12-25 21:00:11;28/12/17;2017-12-25 21:0:10. 607000000;200;116811026;122834635;110;6;Allocated;DO Created;122834635;null;1
116811881;400;2017-12-25 22:45:34;27/12/17;2017-12-25 22:45:34. 275000000;200;116811881;122834959;130;42;Sourced;Allocated;122834959;null;1
116809167;500;2017-12-25 13:00:22;28/12/17;2017-12-25 13:0:22. 0;200;116809167;122833865;110;6;DO Created;Released;122833865;null;1
116809398;500;2017-12-25 13:00:21;28/12/17;2017-12-25 13:0:21. 0;200;116809398;122833864;110;6;Allocated;DO Created;122833864;null;1
116809602;400;2017-12-25 13:26:23;28/12/17;2017-12-25 13:15:33. 897000000;200;116809602;122833904;130;42;Allocated;Sourced;122833904;null;1
116810053;500;2017-12-25 15:21:26;28/12/17;2017-12-25 15:21:26. 0;012;116810053;122834164;110;6;Created;Allocated;122834164;null;1
116810057;500;2017-12-25 15:22:21;28/12/17;2017-12-25 15:22:21. 0;012;116810057;122834186;110;6;Created;Allocated;122834186;null;1
116810057;500;2017-12-25 15:22:21;28/12/17;2017-12-25 15:22:21. 452000000;012;116810057;122834186;110;6;Created;Sourced;122834186;null;1
116810604;400;2017-12-25 17:46:45;27/12/17;2017-12-25 17:46:45. 950000000;200;116810604;122834297;130;42;Created;Sourced;122834297;null;1
116810606;500;2017-12-25 18:30:13;20/01/18;2017-12-25 18:30:13. 0;012;116810606;122834357;110;6;Allocated;DO Created;122834357;116810606;1
116811435;400;2017-12-25 21:23:18;27/12/17;2017-12-25 21:23:18. 0;200;116811435;122834700;130;42;Created;Allocated;122834700;null;1
116809819;500;2017-12-25 14:12:00;30/12/17;2017-12-25 14:12:0. 450000000;012;116809819;122834050;110;6;Created;Sourced;122834050;116809819;1
116810620;400;2017-12-25 17:51:11;28/12/17;2017-12-25 17:51:11. 0;200;116810620;122834307;110;42;Created;Allocated;122834307;null;1
